Params: 	4944
Performance: 	0.9862967255381434
Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
2,13	-0.01294018018704457	0.041329575975914565	0.7542092835589429	-0.1954362194182282	0.16955585904413906
2,14	0.013414503677069645	0.04120193631006016	0.7447452465622928	-0.16851792625212658	0.19534693360626587
2,15	-0.01726763962326866	0.04161795959704803	0.678212490428503	-0.201037073690796	0.16650179444425867
3,4	0.0379186681256769	0.041198710566260656	0.35738043808882347	-0.14399951811838385	0.21983685436973766
3,5	0.0143988624406175	0.041347559313357936	0.727663047762353	-0.16817658452166614	0.19697430940290114
3,6	0.021578675365560185	0.041254217982022064	0.6009329467173598	-0.1605846109862374	0.20374196171735778
3,7	-0.0010541244392392457	0.041342322403614504	0.9796583704319495	-0.18360644715542504	0.18149819827694655
3,8	0.01908791003485444	0.04118972269936481	0.6430713411972262	-0.1627905891311055	0.20096640920081438
3,9	-0.014240197313303948	0.0411188664716228	0.7291067269499089	-0.19580582172523023	0.16732542709862233
3,10	-0.05511239456265127	0.0702820990062388	0.43295368276246216	-0.36545200958718366	0.2552272204618811
3,11	0.004238212067271929	0.04133773347012906	0.9183396097452288	-0.17829384762502326	0.18677027175956712
3,12	-0.02238705712722111	0.041397013433532644	0.5886576422394745	-0.20518087509483052	0.1604067608403883
3,13	0.05100271033861814	0.04130612555199039	0.21693524091951696	-0.13138978054048592	0.2333952012177222
3,14	0.02176057705849166	0.041242025820793636	0.5977599862333014	-0.16034887324293967	0.203870027359923
3,15	0.04009544719561975	0.04161314871216229	0.335291635731374	-0.1436527437931652	0.2238436381844047
4,5	-0.00011028349300323814	0.04127303633460473	0.9978680384790161	-0.18235666469225814	0.18213609770625167
4,6	0.0012663718566728877	0.04124279550716497	0.9755048163692694	-0.18084647709356869	0.18337922080691446
4,7	-0.07673898340247565	0.04131556784767906	0.06326773625632055	-0.2591731679482516	0.10569520114330033
4,8	0.019470340007904374	0.04123652753084696	0.6368148949627952	-0.162614831889645	0.20155551190545376
4,9	-0.0392449383449498	0.041154619905648816	0.3402965522640802	-0.22096843662672813	0.14247855993682854
4,10	0.02152548025535772	0.07480959529129243	0.773550498103589	-0.3088058748281023	0.35185683533881773
4,11	-0.05983091971193144	0.041373903692126665	0.1481607013368677	-0.24252269365477983	0.12286085423091694
4,12	0.060840788949286906	0.041400961858747566	0.14169602417499225	-0.12197046379586154	0.24365204169443536
4,13	0.047331692018463656	0.0413706785949331	0.25259797795628	-0.13534584109442063	0.23000922513134794
4,14	-0.017465101268990146	0.04124664281221181	0.6719845226526238	-0.1995949384877098	0.1646647359497295
4,15	0.06990235424632996	0.04149219341598048	0.09205663429265196	-0.11331174313137904	0.25311645162403895
5,6	0.02802473557823082	0.041322464115596855	0.49765352099518845	-0.15443990032231367	0.2104893714787753
5,7	-0.2047134498794081	0.04147519822835456	8.032665106540461e-07	-0.3878525028281704	-0.02157439693064578
5,8	0.2675267178556764	0.04122832771870722	8.80552120660045e-11	0.08547775327946061	0.44957568243189217
5,9	0.01807220333189763	0.0411450300088711	0.6604973627493667	-0.16360894953168456	0.19975335619547982
5,10	0.022137975585474257	0.07607004384336909	0.7710376822554368	-0.31375905160995526	0.3580350027809038
5,11	-0.06856143765745748	0.0413970719220321	0.09769560054600299	-0.2513555138885317	0.11423263857361673
5,12	-0.06191143386859538	0.04153973540101997	0.13612764089158255	-0.24533545897389467	0.12151259123670391
5,13	-0.05063997754713134	0.04133882272421854	0.22058731564171297	-0.2331768469804498	0.1318968918861871
5,14	0.3171539523744782	0.0412429076722498	1.525725797945602e-14	0.13504060814493024	0.49926729660402613
5,15	-0.01929243843544537	0.042036956438823166	0.6462812218346108	-0.20491200675353693	0.1663271298826462
6,7	-0.08363704214085965	0.04132884151820297	0.0430118159468574	-0.2661298382798948	0.09885575399817548
6,8	-0.07172859456208469	0.041212214818081086	0.08178876054686475	-0.25370641056066906	0.11024922143649968
6,9	-0.03875106686537566	0.04117383307188765	0.34663304300179487	-0.22055940334490662	0.1430572696141553
6,10	0.0884501703083842	0.0709738639538238	0.2126893358424021	-0.22494402149396947	0.4018443621107379
6,11	0.0024184241217184432	0.041400705918690696	0.9534184902950951	-0.1803916984873094	0.1852285467307463
6,12	0.05721985195125545	0.041468716720557096	0.16765060400834836	-0.12589058106920242	0.24033028497171333
6,13	-0.04571675463330127	0.0413917485845651	0.269391290977794	-0.2284873249855882	0.13705381571898567
6,14	-0.10024377512744787	0.04123588865399049	0.015064763644674824	-0.2823261259823635	0.0818385757274678
6,15	0.0716120915694658	0.04156462597610243	0.08491705603903199	-0.11192184105991221	0.2551460241988438
7,8	0.08947521843038397	0.04126979367104948	0.0301636932654934	-0.0927568443723856	0.2717072812331536
7,9	0.020480821739360944	0.04125385213073659	0.6195753227996059	-0.1616808491492007	0.20264249262792258
7,10	0.16717249644332988	0.07562035723858743	0.027066806366418377	-0.16673888191999459	0.5010838748066544
7,11	0.008713087936123243	0.04151904402108667	0.8337804803981607	-0.17461957172941797	0.19204574760166446
7,12	0.03586424145268963	0.041833136487356766	0.3912780398222264	-0.14885533374956195	0.2205838166549412
7,13	-0.2656312777427259	0.04144314217253777	1.4852582032421524e-10	-0.44862878306894916	-0.08263377241650263
7,14	0.06736676441544298	0.04130260860398709	0.10289143257738301	-0.11501019692904502	0.24974372575993098
7,15	-0.07894103082045595	0.042102566028269645	0.060808376142892404	-0.2648503066888148	0.1069682450479029
8,9	0.047164745962200605	0.04113126204295176	0.25152118223858466	-0.1344556126834585	0.2287851046078597
8,10	-0.10860658637123777	0.0758608797139637	0.15225496969446403	-0.4435800225482652	0.22636684980578964
8,11	0.09500965198007072	0.04130835004831644	0.021455677148843656	-0.08739266144763691	0.27741196540777835
8,12	0.29563673127635814	0.04133322769538462	8.750740194575137e-13	0.11312456740987564	0.47814889514284065
8,13	0.03950110865130607	0.04131288796295509	0.3390081172194861	-0.14292124252003593	0.22192345982264808
8,14	-0.15009881442079653	0.041185893356532284	0.00026852669949520085	-0.3319604046327377	0.03176277579114459
8,15	0.23884210298885278	0.0414386605040966	8.32166601569089e-09	0.055864387043970815	0.42181981893373477
9,10	-0.011609371214293951	0.07425458035029263	0.875761918116537	-0.3394899866989345	0.3162712442703466
9,11	-0.007696646512492966	0.041301935891413864	0.8521712044421008	-0.19007063740840374	0.1746773443834178
9,12	-0.0370634058558319	0.041348442458467	0.3700649411889043	-0.21964275245852233	0.14551594074685853
9,13	0.046665055944514755	0.04129269675517823	0.25844293466797835	-0.13566813836132446	0.22899825025035397
9,14	0.05072803519550462	0.04116543187939051	0.21784959764682155	-0.1310432047419171	0.23249927513292634
9,15	-0.025639224614248945	0.04146150910265183	0.5363263461534493	-0.2087178314741682	0.1574393822456703
10,11	-0.24371865657069058	0.08372289654631825	0.0036056919669898817	-0.6134078356120954	0.12597052247071427
10,12	-0.06881332249849947	0.0834419171997481	0.4095580264120575	-0.437261801226775	0.29963515622977605
10,13	0.01773903272136046	0.08377969054492826	0.8323160396845228	-0.3522009274992287	0.38767899294194963
10,14	0.09520378756395598	0.07588452953253111	0.2096400655961239	-0.23987407741775124	0.4302816525456632
10,15	-0.06671460289810227	0.08221449527128133	0.41710337578420476	-0.429743242803419	0.2963140370072145
11,12	0.026841725127213834	0.042493464336016175	0.527610090260096	-0.16079361231379424	0.2144770625682219
11,13	0.10131580470227775	0.04244931702820692	0.01700543353082898	-0.08612459464348823	0.2887562040480437
11,14	0.306303561230151	0.04136420913834408	1.3519075102549116e-13	0.12365459483191588	0.48895252762838615
11,15	-0.08853514138734919	0.04183944803518095	0.03434868035048968	-0.27328258603786226	0.0962123032631639
12,13	0.5239703036131824	0.04242944053517571	6.197421931813408e-35	0.3366176714696282	0.7113229357567367
12,14	0.7585325849914133	0.041384901785394425	1.47840410588373e-74	0.5757922475583024	0.9412729224245242
12,15	0.2302136456184114	0.042163158244683245	4.8041433902517075e-08	0.044036817053403454	0.41639047418341935
13,14	0.42691591107641735	0.04136616104714366	6.382294122931369e-25	0.24425832577473466	0.6095734963781001
13,15	0.5539667308035253	0.041734118054109336	4.4735232439740525e-40	0.369684384182788	0.7382490774242627
14,15	0.6839519046535434	0.04149372217468357	1.0013252127993321e-60	0.5007310568458658	0.8671727524612209
1,2,3	0.07369463673463783	0.03757007903575982	0.04982876033373217	-0.09220086196644633	0.239590135435722
1,2,4	0.07226038857350847	0.03755669186219919	0.054361363934402065	-0.09357599734711217	0.2380967744941291
1,2,5	0.035756842907006536	0.037687888181229326	0.3427506111615293	-0.13065885717349474	0.2021725429875078
1,2,6	0.017124595037141588	0.03757722764102355	0.6485971326649117	-0.14880246924659987	0.18305165932088305
1,2,7	-0.015783986049690668	0.03768006998889367	0.675296547800291	-0.182165163900009	0.15059719180062767
1,2,8	0.014489459363141943	0.03749195380458424	0.699152961337287	-0.15106106736770297	0.18003998609398686
1,2,9	-0.0038028638940073023	0.037493974172681445	0.919213097238684	-0.1693623118191017	0.1617565840310871
1,2,10	0.008117742667297367	0.04859043962048054	0.8673205449545539	-0.20643957048799325	0.22267505582258798
1,2,11	0.0312647940708386	0.037739608723212144	0.40743225873003697	-0.1353792846909309	0.1979088728326081
1,2,12	-0.025291329351453617	0.03780057257746849	0.5034552170358576	-0.1922046018243934	0.14162194312148615
1,2,13	0.03468968921208315	0.03770492452572518	0.35756544120002165	-0.13180123703079838	0.20118061545496468
1,2,14	-0.03507144316562494	0.03751112399696838	0.34981721876718186	-0.20070661833765988	0.13056373200641
1,2,15	0.002522039483841887	0.03792060690735536	0.9469735814868829	-0.16492125995547396	0.16996533892315774
1,3,4	0.03573766190728822	0.03755788017383097	0.341341587481678	-0.13010397115562825	0.2015792949702047
1,3,5	0.01866342090076678	0.03771162419748919	0.6206761517444194	-0.14785708860137184	0.1851839304029054
1,3,6	0.04737817004993916	0.037596736699838124	0.20762067520638838	-0.11863503898314262	0.21339137908302094
1,3,7	0.0026167118721467375	0.037695807752443154	0.9446586245231222	-0.1638339580899661	0.16906738183425957
1,3,8	0.05932829191509392	0.03753601638513272	0.11398890321076346	-0.10641679878691512	0.22507338261710297
1,3,9	0.014762460054288828	0.037506584130516704	0.693882274126248	-0.15085266875563116	0.18037758886420882
1,3,10	0.0014129730068122015	0.049037087500025084	0.9770128628443158	-0.21511657109987717	0.21794251711350157
1,3,11	-0.04364326876044444	0.03778168686534173	0.24804255069071635	-0.21047314895122768	0.1231866114303388
1,3,12	0.05938422897572515	0.03785001348531405	0.11667543476062352	-0.1077473561618078	0.2265158141132581
1,3,13	0.03230559442764536	0.03775032145284285	0.3921330603264971	-0.13438578776467708	0.1989969766199678
1,3,14	0.07114406697701853	0.03755978449749647	0.05821574524132783	-0.09470597487108778	0.23699410882512484
1,3,15	-0.04299898629733878	0.03791495275679004	0.25676731047562573	-0.21041731911023706	0.1244193465155595
1,4,5	-0.023073193379834045	0.03764562055666596	0.5399445704639925	-0.1893022553473525	0.14315586858768442
1,4,6	-0.01703247283627274	0.03756336234938975	0.6502407620357529	-0.1828983131479263	0.1488333674753808
1,4,7	0.05036050808096881	0.03765744367818374	0.18112623782532838	-0.11592076039478	0.21664177655671762
1,4,8	0.004117231184959547	0.03754761861626664	0.9126849745589629	-0.16167909065548214	0.16991355302540123
1,4,9	0.016794219356860207	0.03750143259956213	0.6542806196025368	-0.14879816220794567	0.1823866009216661
1,4,10	0.014345667384457084	0.049678263232607135	0.7727585881636512	-0.20501507033804794	0.2337064051069621
1,4,11	0.067356417942662	0.03778457309715841	0.07465632235782337	-0.09948620677458705	0.23419904265991107
1,4,12	0.04822370968640932	0.037828722559460334	0.2023949421943478	-0.11881386263952035	0.215261282012339
1,4,13	-0.014135718412587206	0.03777635469464756	0.7082624594326902	-0.18094205372033662	0.1526706168951622
1,4,14	0.09481652276552577	0.03755525411938263	0.011585071181585313	-0.07101351461743727	0.2606465601484888
1,4,15	0.016610304416275756	0.037809632716825275	0.6604377040347993	-0.15034297426307802	0.18356358309562953
1,5,6	-0.005079419849157607	0.037702020330426446	0.8928300561458987	-0.1715575222455162	0.161398682547201
1,5,7	0.01989553034374203	0.03783602773929292	0.5990070294152543	-0.1471742989399192	0.18696535962740327
1,5,8	-0.024925577462762583	0.037635064242946326	0.5077871258249179	-0.19110802667422863	0.14125687174870347
1,5,9	-0.06610528727657305	0.037636341705345196	0.0790284835153291	-0.23229337728697194	0.10008280273382583
1,5,10	-0.10017699937458113	0.050021761121592706	0.04522350655743024	-0.3210544960461901	0.12070049729702784
1,5,11	-0.03185557841131681	0.03795513300546947	0.40131131945295817	-0.19945133226147888	0.13574017543884526
1,5,12	-0.016399545129892168	0.0380765427785741	0.6666905917702284	-0.18453139939222551	0.15173230913244118
1,5,13	0.003951910640357326	0.0378678222351777	0.9168839710648491	-0.1632583113144435	0.17116213259515814
1,5,14	-0.03268704689894575	0.03763866143177052	0.38515985549837595	-0.19888537995865557	0.13351128616076408
1,5,15	-0.04051534957603198	0.03828068385036283	0.2898942137402539	-0.20954861490214113	0.12851791575007718
1,6,7	0.08229288614584984	0.03768632012892079	0.02899874928987063	-0.08411588999873248	0.24870166229043217
1,6,8	0.030014069416777645	0.03753004154827545	0.4238721147360034	-0.1357046386273948	0.19573277746095008
1,6,9	-0.01932821000653423	0.03751723602320459	0.6064302317680184	-0.18499037361368972	0.14633395360062126
1,6,10	-0.07905529452500337	0.048871929542268086	0.10576097978975585	-0.29485556250372746	0.1367449734537207
1,6,11	0.026471207307859124	0.037789176321979895	0.48362335238919063	-0.14039174353850634	0.19333415815422458
1,6,12	0.06131440795587917	0.037861242885353974	0.10536279180289718	-0.1058667620366115	0.22849557794836983
1,6,13	0.04345094751315859	0.037765810215292926	0.2499337565563623	-0.12330882729469367	0.21021072232101085
1,6,14	-0.007272668386357317	0.037550746623651925	0.8464313432961111	-0.17308280234427229	0.15853746557155765
1,6,15	0.02483228024202999	0.03789164989379744	0.5122485852982774	-0.14248315579299242	0.1921477162770524
1,7,8	-0.026476793485008532	0.037625996431021075	0.4816363401370567	-0.19261920261085125	0.13966561564083418
1,7,9	-0.008474062970959206	0.03761959131363485	0.8217814370165455	-0.17458818948014795	0.15764006353822954
1,7,10	-0.006289039238890126	0.049228100041843324	0.8983454288992533	-0.22366202370281	0.21108394522502974
1,7,11	-0.02986675035254449	0.037927163035987976	0.43101031857498506	-0.19733899921802528	0.1376054985129363
1,7,12	-0.0323466422952885	0.03809802145094057	0.3958685265296986	-0.2005733383880125	0.1358800537974355
1,7,13	-0.02217132156306789	0.03784430767821554	0.5579773731489877	-0.18927771197814106	0.14493506885200527
1,7,14	-0.0281003870450256	0.03764069191551124	0.45534650674316	-0.1943076859659052	0.138106911875854
1,7,15	-0.021960507406016294	0.03824655273547174	0.5658492877792394	-0.19084306242031876	0.14692204760828617
1,8,9	0.003200814671865393	0.03749498877208707	0.9319707253706349	-0.1623631133469285	0.16876474269065928
1,8,10	-0.019078087044869907	0.049060708207173884	0.6973778463159704	-0.23571193141103952	0.1975557573212997
1,8,11	0.035600239324763194	0.037723706226928444	0.34532683435429323	-0.1309736199267129	0.20217409857623928
1,8,12	0.04517537116273651	0.03776786755255031	0.23165605331570402	-0.12159348808142967	0.2119442304069027
1,8,13	0.06351196156218042	0.037732617089707765	0.0923465174231088	-0.10310124474585164	0.23012516787021248
1,8,14	0.04417489015425424	0.03753426066446931	0.23923774654654784	-0.12156244793816462	0.2099122282466731
1,8,15	0.03415702366987583	0.03779385217021459	0.3661249094219452	-0.13272657398359394	0.2010406213233456
1,9,10	-0.03612068747648167	0.04895506954550891	0.4606224869349195	-0.2522880707941572	0.18004669584119387
1,9,11	-0.054137543275552424	0.03767876163580858	0.15078188195639655	-0.22051294392515414	0.11223785737404929
1,9,12	-0.00979882710315716	0.03773672275121312	0.7951259130372625	-0.17643016248571897	0.15683250827940465
1,9,13	-0.01172977258193697	0.03765888450018636	0.7554426771184976	-0.17801740319188403	0.1545578580280101
1,9,14	-0.01999928683749741	0.03747306257099984	0.5935553810265042	-0.18546639690548197	0.14546782323048715
1,9,15	0.0019528797000292197	0.03779887331749749	0.958796013146517	-0.16495288947274334	0.16885864887280178
1,10,11	-0.04725782456110128	0.06285286191124873	0.4521300545000476	-0.32479269111361475	0.2302770419914122
1,10,12	0.03659558027085619	0.06264243606950805	0.5590923568823549	-0.24001012401074645	0.3132012845524588
1,10,13	-0.010534686140969196	0.06286057060219671	0.8669086363246136	-0.28810359140625547	0.2670342191243171
1,10,14	-0.004008004638202722	0.04933950055970934	0.9352571513666641	-0.22187289236507157	0.21385688308866613
1,10,15	0.059695494649368186	0.05050066212820787	0.23718760596317126	-0.16329665078955516	0.2826876400882915
1,11,12	-0.036010565174685816	0.03902875201296644	0.35618921926463143	-0.20834702133995736	0.13632589099058573
1,11,13	-0.016794445233834887	0.038950905805237225	0.6663487398663417	-0.18878716149265232	0.15519827102498254
1,11,14	0.044964653004813615	0.03775353682091928	0.2336627355109217	-0.12174092705730938	0.2116702330669366
1,11,15	-0.06229112886332322	0.03820966534476372	0.10306205796297642	-0.2310108028767243	0.10642854515007785
1,12,13	0.023545020806100436	0.03895539781527042	0.545576680109982	-0.1484675304986832	0.19555757211088406
1,12,14	0.031418625301594005	0.03779217383646839	0.40578223568781	-0.13545756145413593	0.19829481205732394
1,12,15	-0.11600142576757144	0.03840419333419192	0.0025257478870485575	-0.28558006304763994	0.053577211512497086
1,13,14	0.06652274598931762	0.03777078105742892	0.07821280081240797	-0.1002589782090145	0.23330447018764974
1,13,15	0.01033156711647143	0.038074712781965434	0.786124185014422	-0.15779220656131676	0.17845534079425962
1,14,15	0.023154801714866835	0.03781478418824151	0.540330614690646	-0.1438212239467019	0.19013082737643558
2,3,4	-0.0975412494994875	0.037608586684058316	0.009503421811294929	-0.2636067836565047	0.06852428465752969
2,3,5	0.10429503378733074	0.03774565328985831	0.005729634654291295	-0.062375735533094306	0.27096580310775575
2,3,6	0.02392107683117997	0.03761993695451186	0.5248723027867587	-0.14219457589959614	0.19003672956195608
2,3,7	0.03006400585362612	0.03772710500370983	0.4255277098735708	-0.13652486113229162	0.19665287283954386
2,3,8	0.027366338792357947	0.03756636071053216	0.46632658491454315	-0.1385127411671689	0.1932454187518848
2,3,9	0.025695499467882854	0.03756570237229198	0.49397201075944375	-0.14018067351477648	0.19157167245054219
2,3,10	-0.03352748487969848	0.048663748650850956	0.4908533302896513	-0.2484085034533625	0.18135353369396554
2,3,11	0.03536611762599118	0.03779615428218605	0.34943308012750696	-0.13152764529791117	0.20225988054989352
2,3,12	0.04894865508490387	0.03786349041378335	0.19610356434262086	-0.11824243915739421	0.21613974932720195
2,3,13	0.02928695382385582	0.03775723337001738	0.437954200267612	-0.13743494882453372	0.19600885647224536
2,3,14	-0.01770083717595694	0.037585321827962884	0.63767991937082	-0.18366364237942343	0.14826196802750954
2,3,15	0.021815588715301093	0.03797083661492748	0.5656106617131575	-0.14584950643488762	0.1894806838654898
2,4,5	-0.004440765197778251	0.037694133517290875	0.9062187314126718	-0.17088404236001792	0.16200251196446142
2,4,6	-0.008479846428810944	0.03759828779426645	0.8215625036173846	-0.17449990451811842	0.15754021166049653
2,4,7	-0.01612421206099457	0.03768849143784821	0.6687795889660526	-0.18254257589840567	0.15029415177641653
2,4,8	-0.05266921328219687	0.037580712867869966	0.1610780688827824	-0.21861166703172097	0.11327324046732723
2,4,9	-0.0383474137551012	0.037560277376108384	0.3072847196382576	-0.20419963197188226	0.12750480446167986
2,4,10	-0.00736427858300992	0.049095600544005975	0.8807667949007145	-0.22415219453401958	0.20942363736799974
2,4,11	0.006868554594870346	0.037816785737355446	0.855876799091869	-0.1601163091633155	0.1738534183530562
2,4,12	-0.005604466572931344	0.03785701263098653	0.8823099907624044	-0.17276695733514272	0.16155802418928003
2,4,13	-0.05331159243532824	0.03780775759729198	0.15853120326972442	-0.22025659128408054	0.11363340641342407
2,4,14	-0.034977188624805144	0.03759117135219134	0.3521403334701815	-0.2009658231521365	0.13101144590252622
2,4,15	0.0452824727347263	0.037880602345208465	0.23194194247200145	-0.12198418143372491	0.2125491269031775
2,5,6	0.028356635955761433	0.03773103941813749	0.45233070734830394	-0.1382496039412687	0.19496287585279157
2,5,7	0.14594933170681235	0.037861058130844144	0.0001160778492846789	-0.021231022478463313	0.313129685892088
2,5,8	-0.019538534528268592	0.03765033934961054	0.6038021520373302	-0.18578843293076136	0.14671136387422418
2,5,9	0.034732511138763744	0.03767340472334268	0.35657012266157295	-0.13161923537734033	0.20108425765486782
2,5,10	0.019760503795851925	0.04978081530280579	0.6914075324946689	-0.20005306573497167	0.23957407332667552
2,5,11	0.03633246782078353	0.037974331608568376	0.33869556980220117	-0.13134805992172052	0.20401299556328759
2,5,12	0.015394766650956848	0.038088114460442996	0.6860777300485968	-0.15278818385561446	0.18357771715752816
2,5,13	0.061686131061542415	0.03789216319159578	0.10355022292591846	-0.10563157150568925	0.22900383362877408
2,5,14	0.03295327900912959	0.03765799380949295	0.3815455644909639	-0.13333041864191603	0.1992369766601752
2,5,15	-0.006990959634529004	0.0383404255748118	0.8553180519580452	-0.17628802220102435	0.16230610293196635
2,6,7	0.03391422424097357	0.03770572556369641	0.36842423801161917	-0.13258023908772537	0.2004086875696725
2,6,8	0.0010834300771409566	0.037559721183283795	0.9769880147024282	-0.16476633219894535	0.16693319235322726
2,6,9	-0.026402831533237858	0.03755743177816661	0.4820629081923953	-0.19224248464763508	0.13943682158115936
2,6,10	0.024721204176757716	0.04861801989688274	0.6111224276737657	-0.18995789322348222	0.23940030157699765
2,6,11	0.01739522544360872	0.037809756522074744	0.6454681931007021	-0.1495585999136901	0.18434905080090755
2,6,12	-0.06476053556386985	0.03787506508403663	0.08730653718779326	-0.23200273924600015	0.10248166811826045
2,6,13	-0.009465517372630572	0.03778040249449272	0.8021714885554142	-0.17628972625933403	0.1573586915140729
2,6,14	0.03539958802611487	0.037573074592780274	0.34612323431640746	-0.13050913794088276	0.2013083139931125
2,6,15	-0.06289735973410715	0.03793754995504891	0.09734630290733325	-0.23041547337181642	0.10462075390360212
2,7,8	0.009722360089278237	0.03764222183052311	0.7961903094025027	-0.1564916943673995	0.17593641454595596
2,7,9	-0.005732868341631114	0.037658937617256	0.8790057317325769	-0.17202073349680627	0.16055499681354404
2,7,10	-0.009997526660737943	0.04949941137388263	0.8399397335993793	-0.22856852108064102	0.20857346775916513
2,7,11	0.09823111590292921	0.03794695064560485	0.009640979456107986	-0.06932850768865659	0.26579073949451504
2,7,12	-0.05271182246958572	0.03809445744996288	0.1664583017884758	-0.22092278125925527	0.11549913632008382
2,7,13	0.08087926773644138	0.03786742964895877	0.032700924403153295	-0.08632922070359864	0.2480877561764814
2,7,14	-0.0440384938514502	0.03765977416656791	0.24226253399848158	-0.21033005289731843	0.12225306519441803
2,7,15	0.09205923988674058	0.03826470975836664	0.016141888286085267	-0.07690348978903142	0.26102196956251256
2,8,9	-0.02525251435013054	0.037552817765824316	0.501301311506629	-0.1910717937017308	0.14056676500146972
2,8,10	0.1095279646706725	0.04856480221006011	0.024123284239652047	-0.1049161432133954	0.32397207255474036
2,8,11	0.004610487067012892	0.037710926851710666	0.9026951450484895	-0.1619069432154737	0.17112791734949948
2,8,12	0.004794080798630418	0.037751341510003006	0.8989485234171665	-0.16190180558680609	0.17148996718406692
2,8,13	-0.01569753829280396	0.03771894542167937	0.6772882592242122	-0.18225037559859122	0.1508552990129833
2,8,14	0.0026840815077959768	0.03754653603681821	0.943010897093012	-0.16310746006435534	0.1684756230799473
2,8,15	0.005551051039901722	0.037814900954220736	0.8832947326059892	-0.1614254902168122	0.17252759229661566
2,9,10	0.046970608679121506	0.04848101646564805	0.3326315703297481	-0.16710353251309965	0.26104474987134263
